,Streaming_platform,Title,IMDb_id,First Review
10,HBO,Boardwalk Empire,0979432,"This show is loaded with excellent acting and writing!!!!! It's worth watching every minute and shot. Steve Buscemi definitely deserves an Emmy for his portrayal of ""Nucky."" I haven't enjoyed a show from HBO this much since ""Deadwood."" The characters are well layered and the dialogue is fantastic. The supporting cast is immensely talented and the scenery is simply gorgeous. Michael Pitt is a pleasure to watch in his, complex role of the war hero gone bad. I hope this show lasts a lot longer than ""Deadwood"" did and makes household names out of its cast. I'll keep my HBO subscription forever if more shows like these are on the horizon."
11,HBO,Deadwood,0348914,"If you want to experience the – real – old west first hand, look no further; you'll find it in 'Deadwood'. There has never been a show or a film that came as close to showing what life must have been like in those lawless young towns that got built nearly over night wherever gold was found. A magnet for all kind of fortune seekers (gold diggers, whores, outlaws – but also settlers who were just hoping to build a better life), the town of Deadwood was notorious even by the standards of the time. In the show, this ""cesspool of vice"" is brought back to life with great attention to historical detail. You'll find no romanticised view of pioneers who lived and died by ""the code of honour"", but real people whose moral standards are – in most cases – murky at best. And the world they inhabit is a rough, dirty, violent place where only the fiercest – and the most cunning – survive. As far as the historical characters depicted in the show are concerned, the writers naturally had to take some liberties (after all, nobody knows exactly who said or did what at the time), but the depiction of the era and the historical background are very accurate. Yet this is not a history lesson; it's an immensely entertaining western-show blessed with some of the best writers and actors working in television and film today – and especially the cast of 'Deadwood' really can't get enough praise: there is not a single performance here that isn't excellent. Of course, the one who steals the show is Ian McShane. His Al Swearengen is one of the most morally complex and fun-to-watch characters I've ever seen (and he misses absolutely no opportunity to show you just what the first five letters in ""SWEAR-engen"" stand for). The power-struggles in Deadwood he is involved in – and since he wants to maintain his position at the top of the food-chain he's involved in all of them – are equalled in complexity and entertainment value only by those in top-notch shows like 'Game of Thrones', 'House of Cards' or 'Breaking Bad'. And the lengths Al is willing to go to achieve his goals secure him a place in the top ten of ""all-time great bad-asses"".So my verdict: While certainly not for the easily offended or those who prefer a ""sanitized version"" of the old west, 'Deadwood' offers a fascinating look at a time we mostly know from myths and legends and gives us a chance to revisit those and see them from a different angle. Great, intelligent and informative entertainment. 9 stars out of 10.Favorite films: http://www.IMDb.com/list/mkjOKvqlSBs/Lesser-known Masterpieces: http://www.imdb.com/list/ls070242495/Favorite Low-Budget and B-movies: http://www.imdb.com/list/ls054808375/Favorite TV-Shows reviewed: http://www.imdb.com/list/ls075552387/"
12,HBO,The Leftovers,2699128,"Never before have I written a review on IMDb. Not a single one. Have been using this site since I was a young teenager (I am 25 now) and although I have been moved by and enthralled with television series and films in the past, never before has one compelled me this much to feel the need to formally post a review. That being said, The Leftovers made me write a review because it is one of the most criminally underrated, under watched and overlooked shows on television today (in America, at least). It is an absolute shame because this show is a true artistic and philosophical marvel. It forces you to truly think and truly feel while you are experiencing it, and that is something too few television shows and films do today. Nowadays, too many want a movie over a film; a show over a series. This masterpiece of a season, season 2, will be looked back upon one day as one of the greatest television seasons of any show all time. It is that rare new gem hidden amongst the knockoffs and hand me downs. Light years ahead of any competition.Without giving any spoilers, I will tell you that this show is like absolutely none you've ever experienced before, even with any possible similarities it has to other shows one could possibly compare it to (maybe Twilight Zone, Lost, Twin Peaks or Black Mirrors). The Leftovers has completely its own style and tone through amazing production value and direction. Not to mention, the writing and acting are both phenomenal and mind blowing. The depth and range of the characters and the actors playing them are beyond remarkable. The way it is shot, edited and the way they incorporate both the show's AMAZING score (beautifully haunting beyond measure) and outside songs into it make it into one totally cohesive and extremely powerful piece of art. This show is special beyond any comparison and moves you upon its own merit.The Leftovers deals with mystery, philosophy, spirituality, loss, pain, love, hate, truth and fiction and what it means to truly understand and deal with all of these things. Not to mention the supernatural and unexplainable elements of life, nature and humanity themselves. And it is a true marvel to watch.Please watch this show and you will not be disappointed! ( Well, unless you have awful taste and don't know what art is or you just don't like things that make you think and feel and question ;P ) Great things ahead for this series! Love love love what Lindelof Perrotta Leder and co are doing. Truly special to see every Sunday! 10/10"
13,HBO,Curb Your Enthusiasm,0264235,"I think too many people are looking to this show as a Seinfeld spin-off.  The truth is, it's not, and you have to take the show for what it truly is.  Larry David, in his great comedic brilliance, is not trying to glorify himself with this show, you can tell that just from watching one episode.  Instead, he is really utilizing a caricature of a rich, whipped, neurotic yuppie to skewer the image of life at the top.  His character (even though he is essentially playing himself), bumbles, complains, talks himself into painful situations, and is ultimately served devilishly funny comeuppance from episode to episode.  This self-deprecating humor wouldn't work for anybody else, but for a guy like Larry David, this material works perfectly, because he seems so easy to laugh at (and I have a feeling this is hardly accidental, which is why his comedy is truly brilliant.)  I really have to marvel at the idea of anyone NOT being able to laugh at this show. It's the greatest comedic take on life and the human condition that has ever been captured on film.  All other television comedies of this era pale in comparison.  ""Curb Your Enthusiasm"" is possibly the salvation of true comedy TV, in an age when good television comedies are few and far between."
14,HBO,Rome,0384766,"I Claudius was maybe the best miniseries ever. Now, there's Rome, and it's even better. I agree with another reviewer, that quibbles about historical inaccuracies, such as accents or how old so-and-so should be, are silly pedantry. I've been a Roman history buff ever since my own high school triumvirate of Caesar, Cicero and Virgil, and I say that this historical fiction is both exciting AND quite accurate with the important stuff.So far, every player has been terrific, in particular Ciarán Hinds as Caesar and Max Pirkis as Octavian. Julius Caesar was perhaps the most complex ""great"" figure in history. Was he a great populist, trying to champion the people against the Optimates, or was he an ambitious demagogue, who was using the Roman mobs to attain the imperium? Hinds depicts this complexity perfectly, while projecting a steely will that is shared by Caesar's emerging protégé, Octavian. Thanks to Max Pirkis's brilliant portrayal, we can already see the no-nonsense pragmatism, ruthlessness and brilliance that will propel this boy into becoming the greatest despot in history. And what about that dissolute Mark Anthony? We can already see Actium in his face. And with Atia, I think Livia (as depicted in I Claudius) and Messalina have met their match.And midst the struggle for mastery of Rome, we see the struggle of more common folk just to make a living. Rome makes the parallel stories of the Optimates and Centurian, now Prefect, Vorenus and Legionnaire Pullo a perfect vehicle for comparing the travails of different classes  their love lives, social lives, how they treated the servants, how they practiced their faiths, how they fought. Seen from these different perspectives (which we did not get with I Claudius), we get a three-dimensional view and, for me, the closest to feeling like one is actually there of any historical fiction ever produced.And look at the production values. Is it any wonder, when we see who's behind the camera  Michael Apted and John Milius  that we have an immaculately crafted work?By their commitment to quality of production and integrity of story, HBO and BBC are demonstrating what television can be. This is a wonderful, wonderful series. Anyone with a love of history, drama and spectacle should be devouring it with delight."
15,HBO,Entourage,0387199,"One of the best new shows in the last few years. Entourage brings the lifestyle of the young and famous in a likable sharply written easy to take in way. The key to this show is the writing, always witty and hard hitting. The writer's don't tame it down, it makes it easy to believe these are real people and gets you connected to the cast quickly. The realism of the series and the great guest stars they get is also a wonderful treat (sara foster, Scarlett Johanson, Jaime Presley, Ali larter to name a few). Ari Gold the super-agent is rapidly becoming one the most recognizable characters on HBO series with his hilarious lines and over the top antics. WATCH THIS SHOW!"
16,HBO,Girls,1723816,"I have seen many complaints about Girls only being relatable to a small sliver of the audience. I have also read someone defending it saying that we can't relate to the characters on Dowtown Abbey but still love it. I like Downtown Abbey. I think of Mary Crawley as a bit spoiled, high-minded, even snooty but still good natured and I like her with her faults and I am far from a British aristocrat. The maids, footmen, valets, and cook - I can't relate to their situation either... Secret is we do relate to them through their experiences, like Daisy learning to stand up for herself in a respectful way. Enough about Downtown Abbey...I think you CAN write a show about spoiled privileged self-absorbed white girls in their early 20's. Actually, that show could be really funny because on some level who doesn't like laughing at privileged sheltered girls stumbling through a big city? At the same time we are laughing, we are also being comforted by the fact that life isn't easy for anyone, learning from their mistakes, and watching them grow. I'm also not troubled by the fact that all the friends are white - I found this to be somewhat realistic. Even a boyfriend who is too nice can be upsetting - you want a partner, an equal, with opinions and not a puppy dog that follows you around. This sounds like I am going to start praising the show? All the main complaints about it don't bother me. However, my point of criticism was it forgot to be entertaining and the situations are poorly written. It isn't funny and I am bored to tears while watching it. The characters are also often just plain annoying.I saw an episode one night not knowing what it was. It was so boring, drab, and lifeless, I kept thinking what is this? Is it a show? Who could produce something so vanilla, limp, and dull? Thanks to the info button, I learned it was 'Girls.' So I googled it and found rave reviews and decided to watch some episodes - maybe I couldn't appreciate the show without seeing the story that came before. I watched the first 3 episodes, that makes 4 total and 4 too many. The show just fails on multiple levels, mostly at the satire it tries to be. I admit there are brief moments when the show rises above and realizes its potential, again, very briefly. Sometimes the lack of comedic timing kills a scene. The dialogue and interactions are also very simplistic and there is never any subtext. Things that bugged me in the first 2 episodes: The lighthearted abortion party was a little disturbing and I am completely pro-choice. So the British girl isn't the type to be emotional but she doesn't show up to her abortion and just confessed to you that she does want children (the conversation about her wanting children was one of the most badly written scenes I have ever watched.). What is your response? You are worried about your friend who is facing a huge life decision and is unsure about her choices? Worried she may be somewhere needing your support? Nope, you are annoyed she stood you up. What? The situation could be funny but NEVER in the way it is presented. The show then wimped out and balked on the unwanted pregnancy. (Also, she would have had a pregnancy test and medical exam to schedule an abortion so was she miscarrying?)Hannah makes a joke about date rape in her interview. OK, nose-diving in an interview should be funny and make you uncomfortable. Her date rape joke makes you cringe but not cringe at how out of touch Hannah is but cringe with who wrote this terrible show? Hannah's lover during sex wants her to pretend to be an 11 year old girl that he took from the street and is going to send home to her parents covered in semen (they use the other word) while shoving his hand in her face. He's a jerk but still this one, I... don't... get. Alright, it's all to character development and we aren't supposed to think they are the greatest people in the world - they are real with flaws. They certainly are not completely awful but whether we are supposed to be laughing at or horrified by them, we should be invested in their story. The characters inspire nothing. They aren't interesting, they aren't funny. I didn't like them or hate them and I didn't care. You don't have to like a character to root for them. I also had a nagging sense that the show was telling superficial people, it is OK to be this self absorbed.You shouldn't have to be living in a narrow section of society to like a show and relate to the characters - most shows I watch are far from depicting me but I like them, I relate, I laugh, I cry. So when a large chunk of people think a show is not relatable, it's the show's fault and not the viewers. The shows biggest failure is it's boring. I didn't absolutely hate it despite it making me cringe at times. It's just a blank void as vacuous as its characters."
17,HBO,OZ,0118421,"...if what you want is the usual depiction that passes for prison life in a dramatic format. No SHAWSHANK REDEMPTION here, folks, no benevolent GREEN MILE guards or saintly supernatural inmates. OZ tells it like it is, and baby, it ain't pretty.Using at times a sense of hyper-realism, (in the narrations of the excellent Harold Perrineau, who serves as the show's conscience and Greek chorus), OZ shows us both the profane and profound aspects of prison life that we good, law-abiding citizens don't like to think about. We have the ""authorities"" to take care of that, don't we?Exceptional art, no matter what the medium, has the ability to move us, make us think, make us feel both things we embrace and things we reject. The power this show has to polarize viewers into two different camps--love it or hate it--is proof enough that Tom Fontana and Barry Levinson, the forces behind HOMICIDE: LIFE ON THE STREETS, have fashioned something we haven't seen the likes of in a very long time.I would strongly suggest that anyone who has not yet seen it give it a try, if you have HBO. Then I dare you to tear yourself away from it. It's rare television that makes you sit up, take notice, and actually care about even the minor characters in an ensemble such as this, no matter how heinous their crimes, or how street-and-battle-hardened their exteriors.Augustus Hill, Simon Adebisi, Tobias Beecher, Vern Schillinger, Chris Keller, Jefferson Keane, Ryan O'Reilly, Kareem Said, Nino Schibetta, Bob Rebadow, Tim McManus, Warden Leo Glynn, Sister Peter-Marie, Father Ray, Officer Diane Wittlesey and all the others will imprint themselves on your memory and stay there, until you can't wait to find out what happens next.A blend of black humor and outright horror, cutting commentary and the basest brutality, it is one of the very few shows being done now that can reveal the most majestic qualities of the human spirit. The ongoing struggle to resist surrendering to impulses and urges that cause the evil that men do, in the one place you would least expect to find any light--in a sea of human misery and darkness."
18,HBO,Last Week Tonight with John Oliver,3530232,"No great offense meant to U.S TV, but most of its shows with hosts trying to make some fun of the recent affairs, politicians and all that jazz are usually crappy and saved by the ""bring a funny and/or weird celebrity"" bell. Of course, ""The Colbert Report"" and a few bits of the ""Daily Show"" are exceptions, but overall one must admit that even these don't really dwell too long in deep waters (meaning grave issues of major concern) like ""Last Week Tonight"" does. A couple of examples of serious satire from the first episodes are the death penalty, the hypocritical stance of politicians towards people like the Sultan of Brunei or even the fun'n'serious interview of the ex-chief of the NSA. The fact alone that such significant and highly debatable subjects are discussed is a huge win for the show. The end result airing on HBO, comes as no surprise to me. Their only commitment I have seen so far show-wise, is quality and creativity, two traits this show seems to possess.I am taken in by the first three episodes and honestly believe that this show has the potential to stimulate the brain and instigate belly-aching laughs at the same time. Hopefully, the creators will not take steps back, when possible pressure to ""lighten"" their material may arise - if and when a lot of people start watching the show. {Quick note to those who may feel offended by the approach John Oliver has on the ignorance of some people from the States, when it comes to the rest of the world: If you know your way around a world map and have an idea of what is happening elsewhere in this vast place called Earth, lay back and enjoy the sarcasm. If you can't do that, take the bitter pill.}"
19,HBO,Six Feet Under,0248654,"Six Feet Under is meticulous, beautiful, daunting, and powerful. One way or another, it will connect with you, perhaps in places you didn't expect and aren't willing to expose. At times wrenching, at other times cathartic, but always staring back at you knowingly, this show stands head and shoulders above the advertising-driven fare that clogs network TV with mediocrity, token minorities, and jarring commercial breaks. It changed the way I view television, and I recommend it to anyone who's tired of the same old crap.After watching the series finale (which I won't spoil, don't worry), I sat in bed, unable to sleep. After poring over everything I'd seen over the past season, it struck me that SFU is the most raw and personal television show I've ever seen. Even more, there are no stand-alone episodes for easy syndication. Every single installment is part of a huge puzzle, or a few more miles on the Fisher family's road. I've always found Peter Krause to be a disappointingly flat performer, which is unfortunate because his character anchors the show, but the other actors are often transcendent. Regardless, every one of them radiates with a sometimes painfully familiar pathos. The cinematography is also staggering sometimes, taken from film rather than typical 3-camera TV work. If that's not enough, the music they choose to score the episodes is almost symbiotic; it seems ingrained into the film itself, even when you know it was just licensed.This is not really a family-friendly show, though, encompassing profanity, nudity, violence, drug use, ""alternative lifestyles"" ... So in other words, it's just like real life. And despite the interpersonal conflicts that fuel the narrative to the point of melodrama, the show isn't afraid to pause every once in a while and let the show communicate without dialogue.I feel very gratified to have watched SFU, and I've never felt that way about any other show in the almost-27 years I've been alive. Hopefully it will start a trend, if only on premium cable."
20,HBO,Veep,1759761,"Like the rest of Ianucci's work, this is a fantastic political satire. The reflexive self-serving sycophancy, the arbitrary nature of power, the automatic deferral to the hidden powers behind the throne, the elevation of random dross above real issues (brilliantly lampooned in the pilot when the use of cornstarch forks in the White House becomes a stumbling block to setting up a clean jobs task force) are skillfully portrayed, showing how the dysfunction of the modern arena (especially the media's eye, usually passive but, as in the second episode, sometimes accompanied by a mouthful of vicious teeth) prevents the exercise of power for actual governmental function. None of the characters are perfectly likable, though all are well-played, but somehow the ensemble is endearing. Watch this if you want to see a sharp commentary on the drunken carousel that is politics."
21,HBO,The Larry Sanders Show,0103466,"The Larry Sanders show was the best, nastiest, and funniest comedy program on either side of the Atlantic during the 1990s.  Filmed without a laughter track, it features Garry Shandling as TV talk show host Larry Sanders (motto: ""No flipping!""), who we follow on and off camera.On camera, the Larry Sanders Show is slick, professional, and vacant, as celebrities appear pretending to be best of friends with Larry and delighted to be on the show when all they're really doing is plugging their latest product and when everyone in the paranoid entertainment industry actively hates everybody else.  Exactly like real talk shows, in fact.  As a parody, Larry Sanders is extremely subtle, aided by the fact that many A-list celebs from real life appear, showing a surprising willingness to send themselves up (David Duchovny, for example, features in one episode where the main storyline centres on his crush on Larry!).  It's bad, but not obviously: you can really imagine it on air (in sharp contrast to Steve Coogan's Alan Partridge, who in real life would never make it even to hospital radio).But the funniest material comes backstage.  The leading characters (Larry, his loser sidekick Hank, and his alternately tough-talking and sycophantic producer Artie) are all so horrible, the main joke is basically that everyone continually behaves in a manner both in character, and yet also worse than you could possibly expect.  The sheer unpleasantness of these individuals is jaw-dropping... you continually wonder ""did he really just say that?""  Hank, for example, after his agent has been hospitalised and he hasn't been allowed to visit, comments: ""It's so unfair! I mean so much to him!"" then immediately starts phoning potential successors.  The character of Hank is perhaps the best of all, his role on the show is to appear talentless and genial alongside Larry, a role he fulfills with partial success because he is naturally talentless but not in the least genial!  But all the cast (including many regulars) are wonderfully portrayed, Shandling is great but at the end of each brief episode you almost wish you had seen more of the others... in fact this is probably just another sign of the show's strength, instead of wheeling out our favourites each week for a familiar laugh, this show is always looking for fresh ways to make us uncomfortable.In some ways this is a very un-American program (there's not an ounce of sentiment, or a hint of redemption for its characters).  In the UK, Peter Kay's ""Phoenix Nights"" is perhaps the closest thing to a successor. But the Larry Sanders show remains a major loss from the late-night schedules."
